sentence_id	transmit	animals1	animals2	article_link	pmc_id	doi	pdf_sha	pubmed_id	msft_id	transmit_first_index	transmit_last_index	animals1_first_index	animals1_last_index	animals2_first_index	animals2_last_index	sentence_text	paragraph_text
12604801	transmitted	person	person	https://api.semanticscholar.org/10.1101/2020.05.31.20118448		10.1101/2020.05.31.20118448				31	31	33	33	35	35	Coronavirus disease is an infectious disease caused by severe acute respiratory syndrome coronavirus 2 ( SARS-CoV-2 ) , a newly discovered coronavirus , which leads to respiratory illness and can be transmitted from person to person .	Coronavirus disease is an infectious disease caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), a newly discovered coronavirus, which leads to respiratory illness and can be transmitted from person to person. Ever since December 2019, when the first case of COVID-19 in Wuhan, P. R. China (or mainland China) was reported, the novel coronavirus has hit most of the countries in the world, with the United States (U.S.) being the one having the largest number of confirmed cases (Worldometer, 2020) . On March 11, 2020, the World Health Organization (WHO) declared COVID-19 a worldwide pandemic. As of May 9, 2020, the WHO has reported a total of 3,855,788 confirmed cases all over the world and the total number of deaths has reached 265,862.
12617960	transfer	buffer zone wards	GI department wards	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161477/pdf/	PMC7161477	10.1016/j.gie.2020.04.022		32305345		14	14	17	19	30	32	Other patients negative to COVID-19 infection spent 6 days of observation and preparation to transfer from 2 buffer zone wards ( with 3 days of observation per ward ) to GI department wards .	Patients with acute obstructive cholangitis, aggravated bile duct obstruction (rapid increased serum total bilirubin [TBIL]), acute biliary pancreatitis, and common bile duct (CBD) gallstones with fever, abdominal pain, and jaundice received ERCPs during the outbreak. COVID-19 screening examinations including chest CT scans, complete blood tests, virological nuclei acid PCR tests (nasal and oropharyngeal swab samples), and COVID-19 IgM/IgG were mandatory for all patients and the people accompanying those patients before ERCP, except for emergent 3 cases. COVID-19 patients were admitted in designated wards. Other patients negative to COVID-19 infection spent 6 days of observation and preparation to transfer from 2 buffer zone wards (with 3 days of observation per ward) to GI department wards. COVID-19-related symptoms including fever, cough, chest pain, and dyspnea were kept under observation during the whole hospitalization, and COVID-19 screenings were considered once these alert symptoms were presented. The study protocol was approved by the ethics committee of Renmin Hospital of Wuhan University, and waiver of informed consent was obtained (ID: WDRY2020-K075).
12673363	spread	Asia	North America	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2772977/pdf/	PMC2772977	10.3858/emm.2009.41.10.081		19561398		29	29	32	32	34	35	They primarily infect the upper respiratory and gastrointestinal tract of animals , and severe acute respiratory syndrome coronavirus ( SARS-CoV ) , a newly emerged group 2 CoV , spread rapidly from Asia to North America and Europe with a high degree of transmissibility and mortality ( Lew et al. , 2003 ; Riley et al. , 2003 ; Friman et al. , 2008 ) .	which are included in the family Coronaviridae are enveloped and contain the largest RNA genomes with some reaching almost 30,000 nucleotides (Dimmock et al., 2002) . They primarily infect the upper respiratory and gastrointestinal tract of animals, and severe acute respiratory syndrome coronavirus (SARS-CoV), a newly emerged group 2 CoV, spread rapidly from Asia to North America and Europe with a high degree of transmissibility and mortality (Lew et al., 2003; Riley et al., 2003; Friman et al., 2008) . In response to the SARS pandemic in 2003, many scientists have been interested in vaccine development against SARS-CoV. The phase I human study for a SARS DNA vaccine was reported by Martin and his colleagues showing immunogenicity with spike proteins of SARS-CoV in all subjects and neutralizing antibody responses in 8 of 10 subjects (Yang et al., 2005; Martin et al., 2008) .
12673363	spread	Asia	Europe	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2772977/pdf/	PMC2772977	10.3858/emm.2009.41.10.081		19561398		29	29	32	32	37	37	They primarily infect the upper respiratory and gastrointestinal tract of animals , and severe acute respiratory syndrome coronavirus ( SARS-CoV ) , a newly emerged group 2 CoV , spread rapidly from Asia to North America and Europe with a high degree of transmissibility and mortality ( Lew et al. , 2003 ; Riley et al. , 2003 ; Friman et al. , 2008 ) .	which are included in the family Coronaviridae are enveloped and contain the largest RNA genomes with some reaching almost 30,000 nucleotides (Dimmock et al., 2002) . They primarily infect the upper respiratory and gastrointestinal tract of animals, and severe acute respiratory syndrome coronavirus (SARS-CoV), a newly emerged group 2 CoV, spread rapidly from Asia to North America and Europe with a high degree of transmissibility and mortality (Lew et al., 2003; Riley et al., 2003; Friman et al., 2008) . In response to the SARS pandemic in 2003, many scientists have been interested in vaccine development against SARS-CoV. The phase I human study for a SARS DNA vaccine was reported by Martin and his colleagues showing immunogenicity with spike proteins of SARS-CoV in all subjects and neutralizing antibody responses in 8 of 10 subjects (Yang et al., 2005; Martin et al., 2008) .
12704810	transferred	Jan	hospitals	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188645/pdf/	PMC7188645	10.1016/j.jfma.2020.04.019		32386675		10	10	21	21	14	14	Data were analyzed from 136 patients of COVID-19 who were transferred to the designated hospitals in main district of Chongqing from Jan 25 to Feb 20 , 2020.The definition of cases was as follows .	Data were analyzed from 136 patients of COVID-19 who were transferred to the designated hospitals in main district of Chongqing from Jan 25 to Feb 20, 2020.The definition of cases was as follows. The data of patients included demographic (age, gender), epidemiological (days from contact to illness onset, days from illness to admitted, clustering), clinical features (fever, cough, fatigue, dyspnoea, headache), chest radiographs for the patients. We described and compared epidemiological and clinical data between imported cases and local cases, secondgeneration cases and third-generation cases. Two independent reviewers extract data and evaluate the eligibility of the original data was applied. All data were analyzed by another two researchers.
12704810	transferred	Jan	Feb	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188645/pdf/	PMC7188645	10.1016/j.jfma.2020.04.019		32386675		10	10	21	21	24	24	Data were analyzed from 136 patients of COVID-19 who were transferred to the designated hospitals in main district of Chongqing from Jan 25 to Feb 20 , 2020.The definition of cases was as follows .	Data were analyzed from 136 patients of COVID-19 who were transferred to the designated hospitals in main district of Chongqing from Jan 25 to Feb 20, 2020.The definition of cases was as follows. The data of patients included demographic (age, gender), epidemiological (days from contact to illness onset, days from illness to admitted, clustering), clinical features (fever, cough, fatigue, dyspnoea, headache), chest radiographs for the patients. We described and compared epidemiological and clinical data between imported cases and local cases, secondgeneration cases and third-generation cases. Two independent reviewers extract data and evaluate the eligibility of the original data was applied. All data were analyzed by another two researchers.
12710038	spread	single town	communities	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7205198/pdf/	PMC7205198	10.1371/journal.pntd.0008265		32379757		9	9	14	15	18	18	During the 1991 cholera epidemic in Peru , cholera spread nearby instantaneously from a single town to nearly communities along the Peruvian coast with attack rates over 2 % in just the first month of the epidemic [ 17 ] .	Many LAC countries score poorly on the WASH index, which is a measure of access to abundant clean water and improved sanitation. If increased transmission due to fecal contamination is combined with climatically reduced contact transmission, the epidemiological dynamics of COVID-19 in LAC may be fundamentally distinct from the dynamics currently observed in the Northern Hemisphere. We can look to the epidemiological characteristics of norovirus and cholera in LAC for insights. In LAC slums with poor water access and sanitation, over 80% of children are infected with at least one strain of norovirus in their first year of life [16] ; adults are only infected when novel genotypes enter the community. Cholera is a disease of poverty exacerbated by poor access to clean water. During the 1991 cholera epidemic in Peru, cholera spread nearby instantaneously from a single town to nearly communities along the Peruvian coast with attack rates over 2% in just the first month of the epidemic [17] . Because cholera is often transmitted via contaminated stored water and food, up to half of all family members show signs of infection within two days of the presentation of an index case [18] . If COVID-19 spreads in a similar fashion, we can expect increased intrafamily and intraneighborhood infection rates. Like norovirus, this may result in rapid herd immunity within infected communities [16] ; however, with a large peak of simultaneous infections, local health centers will almost certainly be overwhelmed. Extreme rates of local infection can cause complex metapopulation dynamics that could favor rapid local eradication while at the same time facilitating long-term regional viral persistence [19] . In the face of this, LAC will need to implement widespread population surveillance of both active cases (using RT-PCR) and prior exposure and potential immunity via serology.
12720712	travelling	Wuhan ,	Japan							16	16	20	21	18	18	A 35-year-old woman presented with fever and mild diarrhoea without any respiratory symptoms 9 days after travelling to Japan from Wuhan , China .	A 35-year-old woman presented with fever and mild diarrhoea without any respiratory symptoms 9 days after travelling to Japan from Wuhan, China. Her computed tomography scan revealed pneumonia. The first polymerase chain reaction (PCR) test on throat swab for the novel corona virus upon admission was negative. Therefore, she was treated for community-acquired pneumonia, but fever persisted. On hospital day 5, PCR test on induced sputum was positive, but a second polymerase chain reaction test on throat swab remained negative. She was discharged, fully recovered, on hospital day 12. A lower respiratory tract specimen should be obtained for better diagnosis of corona virus disease 2019, even in the absence of respiratory symptoms for patients with significant travel or exposure history.
12720712	travelling	Wuhan , China .	Japan							16	16	20	23	18	18	A 35-year-old woman presented with fever and mild diarrhoea without any respiratory symptoms 9 days after travelling to Japan from Wuhan , China .	A 35-year-old woman presented with fever and mild diarrhoea without any respiratory symptoms 9 days after travelling to Japan from Wuhan, China. Her computed tomography scan revealed pneumonia. The first polymerase chain reaction (PCR) test on throat swab for the novel corona virus upon admission was negative. Therefore, she was treated for community-acquired pneumonia, but fever persisted. On hospital day 5, PCR test on induced sputum was positive, but a second polymerase chain reaction test on throat swab remained negative. She was discharged, fully recovered, on hospital day 12. A lower respiratory tract specimen should be obtained for better diagnosis of corona virus disease 2019, even in the absence of respiratory symptoms for patients with significant travel or exposure history.
12730827	spreads	person	person	https://api.semanticscholar.org/10.1101/2020.05.15.20102657		10.1101/2020.05.15.20102657				12	12	14	14	16	16	The strain of the virus ( SARS-CoV-2 ) that causes the disease spreads from person to person through small droplets from the nose or mouth .	The coronavirus disease 2019 (COVID-19) epidemic has shown the importance of implementing nonpharmaceutical approaches, like physical distancing, to contain the spread of the virus and to avoid overburdening health care systems. The strain of the virus (SARS-CoV-2) that causes the disease spreads from person to person through small droplets from the nose or mouth. These droplets are typically expelled when someone coughs, sneezes, or speaks. Thus, a primary mode of disease transmission is via close social contacts, which generally occurs when a susceptible individual breathes in droplets from an infected individual, or touches his or her face after physical contact with those droplets (1) . The rapid spread of the virus across countries and continents, and the associated death toll, have led to the introduction of strong public health measures to contain the disease. These measures include travel restrictions, school closures, the cancellation of large gatherings, the promotion of physical distancing practices, and, in some countries, a full-scale nationwide lockdown. In the absence of a vaccine and effective viral treatments, the policies that have so far been implemented are largely non-pharmaceutical interventions aimed at changing the magnitude of social mixing patterns, which is a key factor in shaping the course of the epidemic. Thus, how people respond to these interventions is a critical factor to consider when assessing the effectiveness of public health measures designed to contain the disease and to prevent new waves of infection.
12741622	spread	person	person	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3323218/pdf/	PMC3323218	10.3201/eid1005.040022		15216845		17	17	19	19	21	21	This finding is similar to that of SARS transmission in humans in which SARS-CoV can be quickly spread from person to person through close contact .	isolated from a patient infected with SARS. These infected animals could efficiently transmit the virus to uninfected animals housed with them (1). This finding is similar to that of SARS transmission in humans in which SARS-CoV can be quickly spread from person to person through close contact. Ferrets and domestic cats not only can be infected by SARS-CoV in the laboratory, but also can shed SARS-CoV from the pharynx at 2 days postinfection and continuing through 10 and 14 days postinfection, respectively (1) . No clinical signs were observed in six cats that were injected with SARS-CoV, whereas three of six ferrets that were injected with SARS-CoV became lethargic within 2 to 4 days postinfection, and one of the three ferrets died at day 4 postinfection (1,2). This finding indicates that domestic cats may not only be a useful animal model for evaluating candidate vaccines and drugs against SARS (1) but also may be good reservoirs of SARS-CoV. Domestic cats living in the Amoy Gardens in Hong Kong, where >100 residents contracted SARS in the spring of 2003, were infected with SARS- CoV (1,3) . This fact suggests that domestic cats can be naturally infected with SARS-CoV from humans infected with SARS, although how this SARS-CoV transmission occurs is unclear. Unfortunately, however, the transmission capability of the SARS-CoV strain transmitting from domestic animal to human, despite the widely accepted hypothesis of the animal origin of SARS-CoV (4-6), cannot be ascertained. If the transmission of SARS-CoV from animal to human is as easy as that from humans to domestic cats, the speculation that the outbreak of SARS in the Amoy Garden in Hong Kong was caused by environmental sources, such as U-traps in bathrooms contaminated with SARS-CoV (3), we should reevaluate, because this outbreak of SARS in these apartments might also be caused by infected cats or other mammalian hosts.
12741627	transmitting	animal	human	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3323218/pdf/	PMC3323218	10.3201/eid1005.040022		15216845		11	11	14	14	16	16	Unfortunately , however , the transmission capability of the SARS-CoV strain transmitting from domestic animal to human , despite the widely accepted hypothesis of the animal origin of SARS-CoV ( 4 - 6 ) , can not be ascertained .	isolated from a patient infected with SARS. These infected animals could efficiently transmit the virus to uninfected animals housed with them (1). This finding is similar to that of SARS transmission in humans in which SARS-CoV can be quickly spread from person to person through close contact. Ferrets and domestic cats not only can be infected by SARS-CoV in the laboratory, but also can shed SARS-CoV from the pharynx at 2 days postinfection and continuing through 10 and 14 days postinfection, respectively (1) . No clinical signs were observed in six cats that were injected with SARS-CoV, whereas three of six ferrets that were injected with SARS-CoV became lethargic within 2 to 4 days postinfection, and one of the three ferrets died at day 4 postinfection (1,2). This finding indicates that domestic cats may not only be a useful animal model for evaluating candidate vaccines and drugs against SARS (1) but also may be good reservoirs of SARS-CoV. Domestic cats living in the Amoy Gardens in Hong Kong, where >100 residents contracted SARS in the spring of 2003, were infected with SARS- CoV (1,3) . This fact suggests that domestic cats can be naturally infected with SARS-CoV from humans infected with SARS, although how this SARS-CoV transmission occurs is unclear. Unfortunately, however, the transmission capability of the SARS-CoV strain transmitting from domestic animal to human, despite the widely accepted hypothesis of the animal origin of SARS-CoV (4-6), cannot be ascertained. If the transmission of SARS-CoV from animal to human is as easy as that from humans to domestic cats, the speculation that the outbreak of SARS in the Amoy Garden in Hong Kong was caused by environmental sources, such as U-traps in bathrooms contaminated with SARS-CoV (3), we should reevaluate, because this outbreak of SARS in these apartments might also be caused by infected cats or other mammalian hosts.
12742941	transfer	mother	newborn	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195453/pdf/	PMC7195453	10.3382/ps.2012-02546		23155018		2	2	5	5	8	8	The immunity transfer from a mother to the newborn does not only depend on immunoglobulin .	be obtained from a hen. Hyperimmune or immune eggs are laid by hens that have typically been stimulated with inactivated microorganisms or purified antigens. Stimulation of the hens results in the formation of eggs containing high level of antibodies, predominantly the IgY class (Warr et al., 1995; Aveskogh and Hellman, 1998; Schade et al., 2005; Nilsson et al., 2007; Dias da Silva and Tambourgi, 2010) . Passive immunization by oral administration of specific antibodies has been an attractive approach against gastrointestinal pathogens in both humans and animals. Immunoglobulin Y is an alternative to antibiotics in the treatment of various infections with antibiotic-resistant pathogens [e.g., Escherichia coli, Salmonella, Staphylococcus, Coronavirus, and Rotavirus (Mine and Kovacs-Nolan, 2002; Liou et al., 2011) ]. The immunity transfer from a mother to the newborn does not only depend on immunoglobulin. Colostrum and milk are rich in proteins and peptides, which play a regulatory role and may stimulate the neonate immune system. Peptides, which are characterized by immunoregulatory properties that accompany IgG 2 , have been discovered for the first time in ovine colostrum (Janusz et al., 1974) . Because of high proline residue content, they are referred to as proline-rich polypeptide complex (PRP), subsequently named Colostrinin. The complexes similar to PRP were also found in human, bovine, and caprine colostra (Piasecki et al., 1997; Sokołowska et al., 2008) .
12752987	spread	person	person	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152330/pdf/	PMC7152330	10.1016/b978-0-323-28665-7.00080-7				3	3	5	5	7	7	The illness can spread from person to person but it requires close contact , and no sustained transmission had been reported by late 2014 .	MERS-CoV is a disease caused by a coronavirus and results in severe acute respiratory disease including fever, chills, cough, and dyspnea. Some patients also develop nausea, vomiting, and diarrhea. It has a 30% mortality rate. Most patients who have died had underlying comorbidities and developed pneumonia or renal failure. The illness was first reported in Saudi Arabia in September 2012; most cases appear to be limited to the Arabian Peninsula. The incubation period ranges from 2 to14 days. The illness can spread from person to person but it requires close contact, and no sustained transmission had been reported by late 2014. The virus could evolve and lead to sustained transmission, but this cannot be predicted with certainty. There is no vaccine for MERS-CoV and there is no specific treatment, but there is ongoing research by the National Institutes of Health (NIH) and other entities to fill this gap. 24 
12758547	transferred	departments	frontline departments	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129990/pdf/	PMC7129990	10.1016/j.cmi.2020.02.005		32058086		10	10	21	21	17	18	To cope with further shortages , the designated hospitals have transferred medical and clinical testing staff to frontline departments from other departments such as oncology , orthopaedics and medicines .	Working for long hours, disturbed daily routines including eating and sleeping schedules and fear of being infected are key factors that increase the risks of stress and anxiety for doctors and nurses, and may lead to their working less efficiently in terms of providing better treatment and care to patients. Under these pressures, some medical staff have experienced an emotional breakdown at the frontline [4] . The situation worsened for medical staff after the death of Dr Liang Wudong, who contracted 2019n-CoV. The increasing number of suspected individuals every day and the shortage of laboratory staff could increase the workload and may delay routine clinical tests for infected or suspected individuals. Furthermore, the shortage of protective coverings further increases the chances of getting the infection [5] . Staff have been asked to use substandard masks, putting them at greater risk [4] . The healthcare authorities have stepped up efforts to overcome the problems and have sent thousands of medical personnel including army medical staff to Wuhan. To cope with further shortages, the designated hospitals have transferred medical and clinical testing staff to frontline departments from other departments such as oncology, orthopaedics and medicines. In addition, healthcare workers from several undesignated healthcare units have been transferred to designated hospitals for coronavirus-infected patients. In order to increase the space and availability of sickbeds, regular hospital patients (not infected with 2019n-CoV) are being moved out of hospitals, and admissions for new regular patients are being delayed. Several hospitals are setting up online medical consultations for these patients to discuss their conditions and seek help. Furthermore, some companies are working to make diagnostic kits available on a large scale, but it may take some time. However, the increasing number of patients every day and the expected peak in the coming days [6] may cause a further shortage of medical staff and health and logistic issues for the frontline healthcare provider.
12758547	transferred	oncology	frontline departments	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129990/pdf/	PMC7129990	10.1016/j.cmi.2020.02.005		32058086		10	10	24	24	17	18	To cope with further shortages , the designated hospitals have transferred medical and clinical testing staff to frontline departments from other departments such as oncology , orthopaedics and medicines .	Working for long hours, disturbed daily routines including eating and sleeping schedules and fear of being infected are key factors that increase the risks of stress and anxiety for doctors and nurses, and may lead to their working less efficiently in terms of providing better treatment and care to patients. Under these pressures, some medical staff have experienced an emotional breakdown at the frontline [4] . The situation worsened for medical staff after the death of Dr Liang Wudong, who contracted 2019n-CoV. The increasing number of suspected individuals every day and the shortage of laboratory staff could increase the workload and may delay routine clinical tests for infected or suspected individuals. Furthermore, the shortage of protective coverings further increases the chances of getting the infection [5] . Staff have been asked to use substandard masks, putting them at greater risk [4] . The healthcare authorities have stepped up efforts to overcome the problems and have sent thousands of medical personnel including army medical staff to Wuhan. To cope with further shortages, the designated hospitals have transferred medical and clinical testing staff to frontline departments from other departments such as oncology, orthopaedics and medicines. In addition, healthcare workers from several undesignated healthcare units have been transferred to designated hospitals for coronavirus-infected patients. In order to increase the space and availability of sickbeds, regular hospital patients (not infected with 2019n-CoV) are being moved out of hospitals, and admissions for new regular patients are being delayed. Several hospitals are setting up online medical consultations for these patients to discuss their conditions and seek help. Furthermore, some companies are working to make diagnostic kits available on a large scale, but it may take some time. However, the increasing number of patients every day and the expected peak in the coming days [6] may cause a further shortage of medical staff and health and logistic issues for the frontline healthcare provider.
12758547	transferred	orthopaedics	frontline departments	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129990/pdf/	PMC7129990	10.1016/j.cmi.2020.02.005		32058086		10	10	26	26	17	18	To cope with further shortages , the designated hospitals have transferred medical and clinical testing staff to frontline departments from other departments such as oncology , orthopaedics and medicines .	Working for long hours, disturbed daily routines including eating and sleeping schedules and fear of being infected are key factors that increase the risks of stress and anxiety for doctors and nurses, and may lead to their working less efficiently in terms of providing better treatment and care to patients. Under these pressures, some medical staff have experienced an emotional breakdown at the frontline [4] . The situation worsened for medical staff after the death of Dr Liang Wudong, who contracted 2019n-CoV. The increasing number of suspected individuals every day and the shortage of laboratory staff could increase the workload and may delay routine clinical tests for infected or suspected individuals. Furthermore, the shortage of protective coverings further increases the chances of getting the infection [5] . Staff have been asked to use substandard masks, putting them at greater risk [4] . The healthcare authorities have stepped up efforts to overcome the problems and have sent thousands of medical personnel including army medical staff to Wuhan. To cope with further shortages, the designated hospitals have transferred medical and clinical testing staff to frontline departments from other departments such as oncology, orthopaedics and medicines. In addition, healthcare workers from several undesignated healthcare units have been transferred to designated hospitals for coronavirus-infected patients. In order to increase the space and availability of sickbeds, regular hospital patients (not infected with 2019n-CoV) are being moved out of hospitals, and admissions for new regular patients are being delayed. Several hospitals are setting up online medical consultations for these patients to discuss their conditions and seek help. Furthermore, some companies are working to make diagnostic kits available on a large scale, but it may take some time. However, the increasing number of patients every day and the expected peak in the coming days [6] may cause a further shortage of medical staff and health and logistic issues for the frontline healthcare provider.
12760134	transmitted	wild animals	human [ 3							29	29	31	32	34	36	COVID-19 is a leaped type of coronavirus family such as Severe Acute Respiratory Syndrome ( SARS ) and the Middle East Respiratory Syndrome ( MERS ) that has been transmitted from wild animals to human [ 3 ] .	The novel coronavirus pneumonia is an acute respiratory disease. In December 2019, this disease emerged in Wuhan, China. The Chinese government called it SARS-CoV-2 which was subsequently named COVID-19 by the World Health Organization (WHO) [1]. In January 2020, WHO confirmed it as a sustained human to human disease [2]. By March 2020, COVID-19 had been transmitted round the world rapidly and every day large number of new cases were registered. COVID-19 is a leaped type of coronavirus family such as Severe Acute Respiratory Syndrome (SARS) and the Middle East Respiratory Syndrome (MERS) that has been transmitted from wild animals to human [3].
12766398	spread	Wuhan	regions	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7184380/pdf/	PMC7184380	10.1093/cvr/cvaa086		32266937		7	7	9	9	12	12	Since then , the disease has quickly spread from Wuhan to other regions .	On 31 December 2019, China alerted the World Health Organization (WHO) to several cases of an uncommon pneumonia in Wuhan, the most populous city in Central China with >11 million people. The causal pathogen was unknown. In the initial stages, severe acute respiratory infection symptoms appeared, and some patients also quickly developed acute respiratory distress syndrome (ARDS), acute respiratory failure, and other additional problems of a severe nature. On 7 January, a new coronavirus was recognized by the Chinese Center for Disease Control and Prevention (CDC) from the throat swab sample of a patient, 1 and then officially named severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by the WHO. Since then, the disease has quickly spread from Wuhan to other regions. Now, the WHO has declared the novel coronavirus disease 2019 (COVID-19) a pandemic, with substantial occurrences in >100 countries around the world, with cases rapidly increasing at the time of publication of this Commentary. 2 Understanding the detailed clinical characteristics of hospitalized patients with COVID-19 is of paramount importance to identify subjects at the highest risk of (i) being infected and (ii) presenting with a particularly severe clinical presentation which may lead to death. Recent reports from China, such as a study from Wang et al., 3 have demonstrated that old age as well as additional underlying health conditions significantly increases the risk of dying from infection. Importantly, cardiovascular disease, including hypertension, appears to be particularly linked to the severity of COVID-19. [3] [4] [5] [6] [7] In a large-scale report from China's CDC, 7 patients who needed admission to an intensive care unit were more likely to have comorbidities, the majority of which were cardiovascular-or diabetes-associated. Even though the mortality rate remains highly variable depending on the region (currently 2.3% in China, and >9% in Italy or Spain), the large-scale analysis of 44 672 confirmed COVID-19 cases indicated an increased mortality risk for older patients (14.8% for patients > _80 years of age), and for those with diabetes (7.3%), hypertension (6%), and cardiovascular disease (10.5%).
12778650	transferred	College of American	International Health Terminology Standards Development Organisation	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5566198/pdf/	PMC5566198	10.1093/jamia/ocu022		25725003		25	25	28	30	36	41	Efforts to promote SNOMED CT as the international standard clinical terminology began in earnest in 2007 , when the SNOMED CT intellectual property rights were transferred from the College of American Pathologists to the newly formed International Health Terminology Standards Development Organisation ( IHTSDO ) .	The Systematized Nomenclature of Medicine Clinical Terms (SNOMED CT) is descended from a long lineage of terminological artifacts spanning almost 50 years. Its origin dates back to 1965, when the College of American Pathologists published the Systematized Nomenclature of Pathology, which was later broadened to cover other fields of medicine. The merger of SNOMED RT (Reference Terminology) and the United Kingdom's Clinical Terms Version 3 (also known as Read Codes) in 1999 gave rise to SNOMED CT. Efforts to promote SNOMED CT as the international standard clinical terminology began in earnest in 2007, when the SNOMED CT intellectual property rights were transferred from the College of American Pathologists to the newly formed International Health Terminology Standards Development Organisation (IHTSDO).
12778650	transferred	College of American	IHTSDO	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5566198/pdf/	PMC5566198	10.1093/jamia/ocu022		25725003		25	25	28	30	43	43	Efforts to promote SNOMED CT as the international standard clinical terminology began in earnest in 2007 , when the SNOMED CT intellectual property rights were transferred from the College of American Pathologists to the newly formed International Health Terminology Standards Development Organisation ( IHTSDO ) .	The Systematized Nomenclature of Medicine Clinical Terms (SNOMED CT) is descended from a long lineage of terminological artifacts spanning almost 50 years. Its origin dates back to 1965, when the College of American Pathologists published the Systematized Nomenclature of Pathology, which was later broadened to cover other fields of medicine. The merger of SNOMED RT (Reference Terminology) and the United Kingdom's Clinical Terms Version 3 (also known as Read Codes) in 1999 gave rise to SNOMED CT. Efforts to promote SNOMED CT as the international standard clinical terminology began in earnest in 2007, when the SNOMED CT intellectual property rights were transferred from the College of American Pathologists to the newly formed International Health Terminology Standards Development Organisation (IHTSDO).
12787022	transmitted	cat	another	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3185486/pdf/	PMC3185486	10.3390/v1020166		21994544		26	26	29	29	31	31	Deleterious 3c gene mutants will readily cause FIP when inoculated into laboratory cats , whereas their largely non-pathogenic fecal counterparts with intact 3c genes are readily transmitted from one cat to another .	The ubiquitous form of feline coronavirus is readily passed cat-to-cat by the fecal-oral route and is the cause of a mild or unapparent enteritis. Like coronaviruses in general, feline enteric coronavirus (FECV) is undergoing constant mutation within its accessory and structural genes. Feline infectious peritonitis (FIP), which is a highly fatal systemic disease, is a sequel of FECV infection in a small proportion of cats. The virus isolated from the diseased tissues of cats with FIP is highly related to the FECV identified in the feces. Although SNP and deletion mutations were common between isolates from the same cat, only the 3c gene was rendered non functional by such mutations. Deleterious mutations in 3c tend to be found in diseased internal tissues, while viruses with intact 3c are found mainly in the feces. While deleterious mutations of the 3c gene were seen in all 8 FIP cats in this study, and in virtually all previously reported FIPVs, they are by no means a universal finding. However, there is compelling evidence that when they do occur, they are the cause of FIP and not an effect of the disease. Deleterious 3c gene mutants will readily cause FIP when inoculated into laboratory cats, whereas their largely non-pathogenic fecal counterparts with intact 3c genes are readily transmitted from one cat to another. These gene 3c mutants, when they occur, are unique to each cat with FIP, indicating that they arise independently in each host and not by mutation in one cat with subsequent horizontal spread to others. Several minor variants can co-exist in both tissues and feces and when two variants are inoculated together into the same cat, one or the other, but not both, will predominate. The high mutability of feline coronaviruses leads to minor genetic differences between cats in one closely contained geographic area, while significant genetic differences are seen between isolates from geographically disparate regions. More in depth studies on the function of the feline coronavirus 3c gene will be important for determining its precise role in FIP.
12800506	spillover	bats	camels	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6818114/pdf/	PMC6818114	10.1080/22221751.2019.1679610		31645223		9	9	11	11	13	13	However , there has been no other reported virus spillover from bats to camels beside this ancestral MERS-CoV and 229E-related coronaviruses .	The seropositive of HKU8r-CoV in camels is another example linking a bat CoV to camels besides MERS-CoV and 229E-related coronavirus, thereby strengthening the bat-camel connection theory [27, 28] . The finding of two closely related NeoCoV and PREDICT/PDF-2180 CoV in bats suggested that MERS-CoV descended from an ancestral virus of African bats, while the host switch from bats to dromedary camels likely occurred in Africa years ago [27, 29, 30] . However, there has been no other reported virus spillover from bats to camels beside this ancestral MERS-CoV and 229E-related coronaviruses. Our data demonstrated that the HKU8r-CoV NP antibody is not caused by cross-reactive antibody responses to camel 229E. Our discovery of HKU8r-CoV in camels is, therefore, an important finding. HKU8r-CoV was described first in Hong Kong and later in Kenya, and so far it has only been reported in Miniopterus bat species [23] [24] [25] . Kenyan bats carry multiple CoVs including SARS-related, HKU2-related, HKU7-related, HKU8-related and HKU9-related CoVs that may spillover to other species in rural areas where bats roost in close proximity to humans or are consumed by humans as bush meat [24] .
